DLL ID,Authorized Name,Variant Names,Latin
A3263,"Mohr, Paul","Mohr, Paul (1851- ).",1
A3263,"Mohr, Paul","Mohr, Paul 1849-",1
A3263,"Mohr, Paul","Mohr, Paulus",1
A3263,"Mohr, Paul","Mohr, Paulus, 1851-....",1
A3893,"Molza, Francesco Maria, 1489-1544","Molcia, Franciscus Maria, 1489-1544",1
A3893,"Molza, Francesco Maria, 1489-1544","Molsa, Marius, 1489-1544",1
A3893,"Molza, Francesco Maria, 1489-1544","Molza, Francesco Maria",1
A2974,"Molza, Tarquinia, 1542-1617","Molza, Tarquinia",1
A2983,"Mombrizio, Bonino, 1424?-1482?","Mombritius, Boninus",1
A2983,"Mombrizio, Bonino, 1424?-1482?","Mombritius, Boninus 1424-1482",1
A2983,"Mombrizio, Bonino, 1424?-1482?","Mombrizio, Bonino",1
A2983,"Mombrizio, Bonino, 1424?-1482?","Mombrizio, Bonino 1424-1478",1
A2983,"Mombrizio, Bonino, 1424?-1482?","Mombrizio, Bonino 1424-apie 1482",1
A2983,"Mombrizio, Bonino, 1424?-1482?","Mombrizio, Bonino, 1424-asi 1482",1
A2983,"Mombrizio, Bonino, 1424?-1482?","Mombrizio, Bonino, ca. 1424-ca. 1482",1
A5992,"Mommsen, Theodor, 1817-1903","Mommsen, Christian Matthias Theodor, 1817-1903",1
A5992,"Mommsen, Theodor, 1817-1903","Mommsen, T. историк 1817-1903 Theodor",1
A5992,"Mommsen, Theodor, 1817-1903","Mommsen, Th.",1
A5992,"Mommsen, Theodor, 1817-1903","Mommsen, Th. (Theodor), 1817-1903",1
A5992,"Mommsen, Theodor, 1817-1903","Mommsen, Th©♭odore, 1817-1903",1
A5992,"Mommsen, Theodor, 1817-1903","Mommsen, Theodor",1
A5992,"Mommsen, Theodor, 1817-1903","Mommsen, Theodor, 1817-1903",1
A5992,"Mommsen, Theodor, 1817-1903","Mommsen, Theodor, 1817-1903.",1
A5992,"Mommsen, Theodor, 1817-1903","Mommsen, Théodore, 1817-1903",1
A5516,"Notker, Balbulus, approximately 840-912",Monachus Sangallensis (840-912),1
A4926,"Robert, of Reims","Monachus, Robertus, 12e eeuw",1
A6253,"Monet, Pascal","Monet, Pascal",1
A6253,"Monet, Pascal","Monet, Pascal, 18..-19.., professeur",1
A6253,"Monet, Pascal","Monet, Pascal.",1
A5018,"Placidus, Monachus",Monk Placidus,1
A5214,"Geoffrey, of Monmouth, Bishop of St. Asaph","Monmouth, Geoffrey de, 1100?-1155",1
A3902,"Montaigne, Michel de, 1533-1592","Montaigne, M. de 1533-1592 Michel de",1
A3902,"Montaigne, Michel de, 1533-1592","Montaigne, Michel de",1
A3902,"Montaigne, Michel de, 1533-1592","Montaigne, Michel de (Michel Eyquem), 1533-1592",1
A3902,"Montaigne, Michel de, 1533-1592","Montaigne, Michel de, 1533-1592",1
A3902,"Montaigne, Michel de, 1533-1592","Montaigne, Michel de, 1533-1592.",1
A3902,"Montaigne, Michel de, 1533-1592","Montaigne, Michel Eyquem de 1533-1592",1
A3673,"Pascal, Blaise, 1623-1662","Montalte, Louis de, 1623-1662",1
A3673,"Pascal, Blaise, 1623-1662","Montaltius, Ludovicus, 1623-1662",1
A4985,"Montanus, Saint, Archbishop of Toledo",Montanus de Tolède 04..-0531?,1
A4985,"Montanus, Saint, Archbishop of Toledo",Montanus Toletanus,1
A4985,"Montanus, Saint, Archbishop of Toledo",Montanus Toletanus archiepiscopus catholicus,1
A4738,"Fabricius, Joannes, Montanus","Montanus, Iohannes Fabricius, 1527-1566",1
A4738,"Fabricius, Joannes, Montanus","Montanus, Johannes Fabricius 1527-1566",1
A4985,"Montanus, Saint, Archbishop of Toledo","Montanus, Saint, Archbishop of Toledo",1
A4985,"Montanus, Saint, Archbishop of Toledo","Montanus, Saint, Archbishop of Toledo, -approximately 531",1
A3305,"Bēssariōn, Cardinal, 1403-1472","Monte Regio, Joannes de, 1436-1476",1
A3305,"Bēssariōn, Cardinal, 1403-1472","Monteregio, Johann de, 1436-1476",1
A3910,"Hortensius, Lambertus, 1500 or 1501-1574","Montfortius, Lambertus Hortensius, 1501-1574",1
A3886,"Morata, Olympia Fulvia, 1526-1555","Morata, Olimpia Fulvia, 1526-1555",1
A3886,"Morata, Olympia Fulvia, 1526-1555","Morata, Olympia Fulvia",1
A3886,"Morata, Olympia Fulvia, 1526-1555","Morata, Olympia Fulvia (około 1526-1555).",1
A3886,"Morata, Olympia Fulvia, 1526-1555","Morato, Olimpia Fulvia",1
A3270,"Morawski, Kazimierz, 1852-1925","Morawski, Casimir (Kazimierz), 1852-1925",1
A3270,"Morawski, Kazimierz, 1852-1925","Morawski, Casimir 1852-1925",1
A3270,"Morawski, Kazimierz, 1852-1925","Morawski, Kazimierz",1
A4152,"Morcillo, Sebastián Fox, approximately 1526-approximately 1560","Morcillo, Sebastián Fox (1526-1560).",1
A4152,"Morcillo, Sebastián Fox, approximately 1526-approximately 1560","Morcillo, Sebastián Fox apie 1526-apie 1560",1
A4152,"Morcillo, Sebastián Fox, approximately 1526-approximately 1560","Morcillo, Sebastián Fox approximately 1526-approximately 1560",1
A4152,"Morcillo, Sebastián Fox, approximately 1526-approximately 1560","Morcillo, Sebastián Fox, approximately 1526-approximately 1560",1
A4725,"More, Thomas, Saint","More, Thomas",1
A4725,"More, Thomas, Saint","More, Thomas (British statesman, 1478-1535)",1
A4725,"More, Thomas, Saint","More, Thomas 1478–1535 seras šventasis",1
A4725,"More, Thomas, Saint","More, Thomas helgen",1
A4725,"More, Thomas, Saint","More, Thomas, 1478-1535",1
A4725,"More, Thomas, Saint","More, Thomas, 1478-1535.",1
A4725,"More, Thomas, Saint","More, Thomas, s., 1478-1535",1
A4725,"More, Thomas, Saint","More, Thomas, Saint",1
A4725,"More, Thomas, Saint","More, Thomas, saint, 1478-1535",1
A4725,"More, Thomas, Saint","More, Thomas, sant, 1478-1535",1
A4725,"More, Thomas, Saint","More, Thomas, Santo, 1478-1535",1
A4725,"More, Thomas, Saint","More, Thomas, Sir, helgon, 1478-1535",1
A3372,"Hernández Morejón, Antonio, 1773-1836","Moréjon, Antonio, 1773-1836",1
A4733,"Morena, Acerbo","Morena, Acerbo",1
A4733,"Morena, Acerbo","Morena, Acerbo d. 1167",1
A4733,"Morena, Acerbo","Morena, Acerbo, -1167",1
A4733,"Morena, Acerbo","Morena, Acerbo, m. 1167",1
A5514,"Morena, Otto","Morena, Othon, 1100?-1161?",1
A5514,"Morena, Otto","Morena, Otto (ok. 1100-1161)",1
A5514,"Morena, Otto","Morena, Otto 1100-1161",1
A5514,"Morena, Otto","Morena, Otto, -1162?",1
A5514,"Morena, Otto","Morena, Otto, d. 1162?",1
A5514,"Morena, Otto","Morena, Ottone, asi 1100-asi 1161",1
A5514,"Morena, Otto","Morena, Ottone, m. 1162?",1
A3861,"Morhof, Daniel Georg, 1639-1691","Morhof, Daniel Georg",1
A3861,"Morhof, Daniel Georg, 1639-1691","Morhof, Daniel Georg, 1639-1691.",1
A3861,"Morhof, Daniel Georg, 1639-1691","Morhof, Daniel George 1639-1691",1
A3850,"Morisot, Claude-Barthélemy, 1592-1661","Morisot, Claude Barthélemy de, 1592-1661",1
A3850,"Morisot, Claude-Barthélemy, 1592-1661","Morisot, Claude-Barthélemy",1
A3850,"Morisot, Claude-Barthélemy, 1592-1661","Morisotus, Claudius Bartholomaeus, 1592-1661",1
A6100,"Pinder, M. (Moritz), 1807-1871","Moritz Eduard Pinder deutscher Klassischer Philologe, Philosoph und Bibliothekar",1
A3239,"Müller, Moritz, 1816-1895",Moritz Müller deutscher Publizist und Unternehmer (1816-1895),1
A6101,"Haupt, Moriz, 1808-1874",Moriz Haupt,1
A3307,"Morla, Pedro Augusto","Morla, Pedro Augusto",1
A3307,"Morla, Pedro Augusto","Morla, Pedro Augusto 1569-1625",1
A4725,"More, Thomas, Saint","Moro, Tomás, Santo, 1478-1535",1
A4725,"More, Thomas, Saint","Moro, Tomás, Sir, Santo, 1478-1535",1
A4725,"More, Thomas, Saint","Moro, Tommaso, s., 1478-1535",1
A3695,"Morton, John, 1420?-1500","Morton, John apie 1420-1500 Kenterberio arkivyskupas",1
A3695,"Morton, John, 1420?-1500","Morton, John, ca 1420-1500",1
A3695,"Morton, John, 1420?-1500","Morton, John.",1
A4308,Mustio,Moschion,1
A5168,"Moschus, John","Moschos, Jean, 0550?-0619",1
A5168,"Moschus, John","Moschus, Jean 0550?-0619",1
A5168,"Moschus, John","Moschus, Jean, environ 550-619",1
A5168,"Moschus, John","Moschus, Joannes",1
A5168,"Moschus, John","Moschus, Johannes (około 550-619).",1
A5168,"Moschus, John","Moschus, Johannes ca 550-619",1
A5168,"Moschus, John","Moschus, Johannes, asi 550-asi 620",1
A5168,"Moschus, John","Moschus, John",1
A5168,"Moschus, John","Moschus, John, ap 550-619",1
A5168,"Moschus, John","Moschus, John, approximately 550-619",1
A5168,"Moschus, John","Mosco, Juan, ca. 550-619",1
A4991,"Moses, of Bergamo",Mosè del Brolo,1
A6254,"Moser, Georg Heinrich, 1780-1858","Moser, Georg Heinrich",1
A6254,"Moser, Georg Heinrich, 1780-1858","Moser, Georg Heinrich, 1780-1858, philologue",1
A4991,"Moses, of Bergamo",Moses Bergamensis,1
A4775,"Petrus Alfonsi, 1062-1110?",Moses Sephardi,1
A4991,"Moses, of Bergamo","Moses, of Bergamo",1
A3401,"Mousouros, Markos, approximately 1470-1517","Mousoúros, Márcos apie 1470-1517",1
A3401,"Mousouros, Markos, approximately 1470-1517","Mousouros, Markos (około 1470-1517).",1
A3401,"Mousouros, Markos, approximately 1470-1517","Mousoúros, Márkos, 1470?-1517",1
A3401,"Mousouros, Markos, approximately 1470-1517","Mousouros, Markos, asi 1470-1517",1
A3401,"Mousouros, Markos, approximately 1470-1517","Mousouros, Markos, ca. 1470-1517",1
A4375,"Mussato, Albertino, 1261-1329","Moussatos, Alvertinos, 1261-1329",1
A4991,"Moses, of Bergamo",Moyses Bergamensis,1
A3640,"Scaevola, Publius Mucius","Mucio Escévola, Publio",1
A3640,"Scaevola, Publius Mucius","Mucius Scaevola, Publius v180-v115",1
A3319,"Muczkowski, Antoni, 1807-1852","Muczkowski, Antoni",1
A3319,"Muczkowski, Antoni, 1807-1852","Muczkowski, Antoni 1807-1852",1
A3319,"Muczkowski, Antoni, 1807-1852","Muczkowski, Antoni, 1807-1852",1
A3448,"Müller, Lucian, 1836-1898","Mueller, Lucian",1
A6255,"Mueller, Otto, 1833-","Mueller, Otto 1833-",1
A6255,"Mueller, Otto, 1833-","Mueller, Otto, 1833-",1
A4303,Muirchú maccu Macthéni,Muirchú,1
A4303,Muirchú maccu Macthéni,Muirchu Maccu Machteni ca. 7. Jh.,1
A4303,Muirchú maccu Macthéni,Muirchú Maccu Machtheni saint,1
A4303,Muirchú maccu Macthéni,"Muirchú Maccu Machtheni, 06..?-06..?, saint",1
A4303,Muirchú maccu Macthéni,Muirchú moccu Machtheni,1
A6152,"Mulder, Joseph, 1659 or 1660-","Mulder, I.",1
A6152,"Mulder, Joseph, 1659 or 1660-","Mulder, J. (Joseph), 1658-1718/35",1
A6152,"Mulder, Joseph, 1659 or 1660-","Mulder, Joseph",1
A6152,"Mulder, Joseph, 1659 or 1660-","Mulder, Joseph (Dutch printmaker, born 1659 or 1660, died 1718)",1
A6152,"Mulder, Joseph, 1659 or 1660-","Mulder, Joseph (około 1659-po 1718).",1
A6152,"Mulder, Joseph, 1659 or 1660-","Mulder, Joseph 1659-c.1718",1
A6152,"Mulder, Joseph, 1659 or 1660-","Mulder, Joseph apie 1659-po 1710",1
A6152,"Mulder, Joseph, 1659 or 1660-","Mulder, Joseph, 1659-17--",1
A6152,"Mulder, Joseph, 1659 or 1660-","Mulder, Joseph, 1659-1735?",1
A6152,"Mulder, Joseph, 1659 or 1660-","Mulder, Joseph, 1659-1737",1
A6152,"Mulder, Joseph, 1659 or 1660-","Mulder, Joseph, 1659-1742?",1
A6152,"Mulder, Joseph, 1659 or 1660-","Mulder, Joseph, asi 1659-asi 1737",1
A6152,"Mulder, Joseph, 1659 or 1660-","Mulder, Joseph, kaarten, 1658-",1
A5651,"Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903","Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903",1
A5651,"Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903","Müller, C. F. W. Carl Friedrich Wilhelm 1830-1903",1
A6092,"Müller, Karl Otfried, 1797-1840","Müller, C. O.",1
A5651,"Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903","Müller, C.F.W.",1
A5651,"Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903","Müller, Carl F. W. 1830-1903",1
A5651,"Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903","Müller, Carl Friedrich Wilhelm, 1830-1903",1
A5651,"Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903","Müller, Carl Friedrich Wilhelm, 1830-1903, philologue",1
A5651,"Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903","Müller, Carl Friedrich, 1830-1903",1
A6092,"Müller, Karl Otfried, 1797-1840","Müller, Carl Otfried",1
A3439,"Müller, H. J.","Müller, H. J.",1
A3439,"Müller, H. J.","Müller, H. J.",1
A3305,"Bēssariōn, Cardinal, 1403-1472","Müller, Johannes",1
A3305,"Bēssariōn, Cardinal, 1403-1472","Müller, Johannes, 1436-1476",1
A5651,"Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903","Müller, Karl 1830-1903",1
A5651,"Müller, C. F. W. (Carl Friedrich Wilhelm), 1830-1903","Müller, Karl Friedrich Wilhelm, 1830-1903",1
A6092,"Müller, Karl Otfried, 1797-1840","Müller, Karl Otfried",1
A6092,"Müller, Karl Otfried, 1797-1840","Müller, Karl Otfried, 1797-1840",1
A6092,"Müller, Karl Otfried, 1797-1840","Müller, Karl Otfried, 1797-1840.",1
A3448,"Müller, Lucian, 1836-1898","Müller, L. филолог 1836-1898 Lucian",1
A3448,"Müller, Lucian, 1836-1898","Müller, Lucian",1
A3448,"Müller, Lucian, 1836-1898","Müller, Lucian (Edward Friedrich Hermann Lucian), 1836-1898",1
A3448,"Müller, Lucian, 1836-1898","Müller, Lucian, 1836-1898",1
A3448,"Müller, Lucian, 1836-1898","Müller, Lucian, 1836-1898, latiniste",1
A3418,"Müller, Moritz, 1854-","Müller, Mauritius (1854- )",1
A3418,"Müller, Moritz, 1854-","Müller, Moritz (1854- ).",1
A3239,"Müller, Moritz, 1816-1895","Müller, Moritz, 1816-1895",1
A3239,"Müller, Moritz, 1816-1895","Müller, Moritz, 1816-1895",1
A3418,"Müller, Moritz, 1854-","Müller, Moritz, 1836-",1
A3418,"Müller, Moritz, 1854-","Müller, Moritz, 1854-",1
A4566,Mummius,Mummius 1st cent. B.C,1
A4566,Mummius,"Mummius, 1st cent. B.C.",1
A4566,Mummius,"Mummius, active 1st century B.C.",1
A3873,"Muret, Marc-Antoine, 1526-1585","Muret, Marc Antoine",1
A3873,"Muret, Marc-Antoine, 1526-1585","Muret, Marc-Antoine",1
A3873,"Muret, Marc-Antoine, 1526-1585","Muret, Marc-Antoine de",1
A3873,"Muret, Marc-Antoine, 1526-1585","Muret, Marc-Antoine de 1526-1585",1
A3873,"Muret, Marc-Antoine, 1526-1585","Muret, Marc-Antoine, 1526-1585.",1
A3873,"Muret, Marc-Antoine, 1526-1585","Muretus, M. Antonius, 1526-1585",1
A3873,"Muret, Marc-Antoine, 1526-1585","Muretus, Marcus Antonius, 1526-1585",1
A3681,"Muris, Johannes de, approximately 1300-approximately 1350","Muris, Johannes de, approximately 1300-approximately 1350",1
A3681,"Muris, Johannes de, approximately 1300-approximately 1350","Muris, Johannes de, ca. 1300-ca. 1350",1
A3458,"Musonius Rufus, C. (Caius), approximately 30-","Musonio Rufo, Cayo",1
A3458,"Musonius Rufus, C. (Caius), approximately 30-","Musonius Rufus (Caius), 1e eeuw na Chr.",1
A3458,"Musonius Rufus, C. (Caius), approximately 30-","Musonius Rufus, C.",1
A3458,"Musonius Rufus, C. (Caius), approximately 30-","Musonius Rufus, C. (Caius), aproximadament 30-",1
A3458,"Musonius Rufus, C. (Caius), approximately 30-","Musonius Rufus, C. (Caius), b. ca. 30",1
A3458,"Musonius Rufus, C. (Caius), approximately 30-","Musonius Rufus, C. (Caius), environ 30-",1
A3458,"Musonius Rufus, C. (Caius), approximately 30-","Musonius Rufus, C. ок.30-100 Caius",1
A3458,"Musonius Rufus, C. (Caius), approximately 30-","Musonius Rufus, Caius",1
A3458,"Musonius Rufus, C. (Caius), approximately 30-","Musonius Rufus, Caius (około 25-95).",1
A3458,"Musonius Rufus, C. (Caius), approximately 30-","Musonius Rufus, Caius, 0025?-0095?",1
A3458,"Musonius Rufus, C. (Caius), approximately 30-","Musonius Rufus, Gaius",1
A3458,"Musonius Rufus, C. (Caius), approximately 30-","Musonius Rufus, Gaius (1ος αι. μ.Χ.)",1
A3458,"Musonius Rufus, C. (Caius), approximately 30-","Musonius Rufus, Gaius, 30-100",1
A3458,"Musonius Rufus, C. (Caius), approximately 30-","Musonius Rufus, Gajus, ca 30-ca 100",1
A4375,"Mussato, Albertino, 1261-1329","Mussato, Albertino",1
A4375,"Mussato, Albertino, 1261-1329","Mussatus, Albertinus",1
A4375,"Mussato, Albertino, 1261-1329","Mussatus, Albertinus, 1261-1329",1
A4308,Mustio,Mustio,1
A4308,Mustio,"Mustio, 05..-05..",1
A4308,Mustio,Mustio.,1
A4308,Mustio,Mustio/Muscio,1
A3401,"Mousouros, Markos, approximately 1470-1517","Musuros, Markos, 1470-1517",1
A3401,"Mousouros, Markos, approximately 1470-1517","Musurus, Marcus",1
A3401,"Mousouros, Markos, approximately 1470-1517","Musurus, Marcus Humaniste",1
A3401,"Mousouros, Markos, approximately 1470-1517","Musurus, Marcus, 1470-1517",1
A3401,"Mousouros, Markos, approximately 1470-1517","Musurus, Marcus, arciv. di Malvasia, 1470-1517",1
A3401,"Mousouros, Markos, approximately 1470-1517","Musurus, Marcus, ca. 1470-1517",1
A2954,"Muzio, Girolamo, 1496-1576","Mutius, Hieronimus",1
A2954,"Muzio, Girolamo, 1496-1576","Mutius, Hieronimus, 1496-1576",1
A2954,"Muzio, Girolamo, 1496-1576","Muzio, Girolamo",1
A3458,"Musonius Rufus, C. (Caius), approximately 30-",Muzoniusz Rufus (ok. 30-?),1
A4291,"Mykonius, Oswald, 1488-1552",Myconius,1
A4291,"Mykonius, Oswald, 1488-1552","Myconius, 1488-1552",1
A4291,"Mykonius, Oswald, 1488-1552","Myconius, Oswald",1
A4291,"Mykonius, Oswald, 1488-1552","Myconius, Oswald, 1488-1552",1
A4139,"Mylne, Alexander, 1474-1548?","Myln, Alexander",1
A4139,"Mylne, Alexander, 1474-1548?","Myln, Alexander 1474-1548",1
A6142,"Némethy, Géza, 1865-1937","N©♭methy, G©♭za, 1865-1937",1
A4575,"Naevius, Gnaeus",Naevius,1
A4575,"Naevius, Gnaeus","Naevius, asi 270 př. Kr.-asi 201 př. Kr.",1
A4575,"Naevius, Gnaeus","Naevius, Cn.",1
A4575,"Naevius, Gnaeus","Naevius, Cn., ca. 275-ca. 199 v. Chr.",1
A4575,"Naevius, Gnaeus","Naevius, Cnaeus",1
A4575,"Naevius, Gnaeus","Naevius, Cnaeus (około 264-201 p.n.e.).",1
A4575,"Naevius, Gnaeus","Naevius, Cnaeus, 270-201 a.C.",1
A4575,"Naevius, Gnaeus","Naevius, Gnaeus",1
A4575,"Naevius, Gnaeus","Naevius, Gnaeus (π.270-π.200)",1
A4575,"Naevius, Gnaeus","Naevius, Gnaeus apie 270-200 pr. Kr.",1
A4575,"Naevius, Gnaeus","Naevius, Gnaeus ca. 270-ca. 200 B.C",1
A4575,"Naevius, Gnaeus","Naevius, Gnaeus ca. 270-ca. 200 f.Kr.",1
A4575,"Naevius, Gnaeus","Naevius, Gnaeus v270-v201",1
A4575,"Naevius, Gnaeus","Naevius, Gnaeus, 0270?-0201 av. J.-C.",1
A4575,"Naevius, Gnaeus","Naevius, Gnaeus, 270 v.Chr.-200 v.Chr.",1
A4575,"Naevius, Gnaeus","Naevius, Gnaeus, approximately 270 B.C.-approximately 200 B.C.",1
A4575,"Naevius, Gnaeus","Naevius, Gnaeus, ca. 270-ca. 200 B.C.",1
A4575,"Naevius, Gnaeus","Naevius, Gnaeus, environ 270 av. J.-C.-environ 200 av. J.-C.",1
A3451,"Naevius, iunior","Naevius, iunior",1
A3710,"Nagonius, Johannes Michael, approximately 1450-approximately 1510","Nagonio, Giovanni Michele",1
A3710,"Nagonius, Johannes Michael, approximately 1450-approximately 1510","Nagonio, Giovanni Michele (ca 1450-ca 1510)",1
A3710,"Nagonius, Johannes Michael, approximately 1450-approximately 1510","Nagonio, Giovanni Michele 1450?-1510?‏",1
A3710,"Nagonius, Johannes Michael, approximately 1450-approximately 1510","Nagonius, Iohannes Michael, asi 1450-asi 1510",1
A2491,"Anaritius, -approximately 922","Nairīzī, al-Faḍl Ibn-Ḥātim an- -922",1
A5060,"Leander, Saint, Archbishop of Seville","Näke, Karl A.",1
A3867,"Naldi, Naldo, 1439-approximately 1520","Naldi, Naldo",1
A3867,"Naldi, Naldo, 1439-approximately 1520","Naldi, Naldo (1439-ok. 1513)",1
A3867,"Naldi, Naldo, 1439-approximately 1520","Naldi, Naldo (1439-około 1520).",1
A3867,"Naldi, Naldo, 1439-approximately 1520","Naldi, Naldo (Naldus), 1439-1520",1
A3867,"Naldi, Naldo, 1439-approximately 1520","Naldi, Naldo 1439-1513?",1
A3867,"Naldi, Naldo, 1439-approximately 1520","Naldi, Naldo, 1436-ca. 1513",1
A3867,"Naldi, Naldo, 1439-approximately 1520","Naldi, Naldo, 1439-asi 1520",1
A3867,"Naldi, Naldo, 1439-approximately 1520","Naldi, Naldo, 1439-c. 1520",1
A3867,"Naldi, Naldo, 1439-approximately 1520",Naldo Naldi,1
A3867,"Naldi, Naldo, 1439-approximately 1520",Naldus Naldius,1
A3867,"Naldi, Naldo, 1439-approximately 1520",Naldus Naldius‏ Florentinus,1
A5523,"Nalgod, of Cluny","Nalgod, of Cluny",1
A5523,"Nalgod, of Cluny",Nalgodus Cluniacensis,1
A5523,"Nalgod, of Cluny",Nalgoldus Cluniacensis,1
A5523,"Nalgod, of Cluny",Nalgoldus Cluniacensis ca. um 1090/99,1
A4453,"Namatianus, Claudius Rutilius, active 5th century","Namatianus, Claudius Rutilius, active 5th century",1
A4453,"Namatianus, Claudius Rutilius, active 5th century","Namatianus, Rutilius Claudius ca. 5. Jh.",1
A4088,"Nanni, Giovanni, 1432?-1502","Nanni, Giovanni",1
A4088,"Nanni, Giovanni, 1432?-1502","Nanni, Giovanni (1437-1502)",1
A4088,"Nanni, Giovanni, 1432?-1502","Nanni, Giovanni, 1432?-1502",1
A4088,"Nanni, Giovanni, 1432?-1502","Nanni, Giovanni, 1432?-1502.",1
A4088,"Nanni, Giovanni, 1432?-1502","Nanni, Giovanni, asi 1430-1502",1
A4088,"Nanni, Giovanni, 1432?-1502","Nanni, Giovanni, ca. 1432-1502",1
A4088,"Nanni, Giovanni, 1432?-1502","Nanni, Giovanni, O.P., 1432?-1502",1
A3896,"Nannius, Petrus, 1500-1557","Nanninck, Pierre, 1500-1557",1
A3896,"Nannius, Petrus, 1500-1557","Nanninck, Pieter, 1500-1557",1
A3896,"Nannius, Petrus, 1500-1557","Nannius Alcmarianus, Petrus",1
A3896,"Nannius, Petrus, 1500-1557","Nannius, Peter, 1500-1557",1
A3896,"Nannius, Petrus, 1500-1557","Nannius, Petrus",1
A3896,"Nannius, Petrus, 1500-1557","Nannius, Petrus, ca. 1496-1557",1
A6003,"Nansius, Franciscus, 1525-1595","Nans, Frans, c. 1525-1595",1
A6003,"Nansius, Franciscus, 1525-1595","Nansius, Franciscus",1
A6003,"Nansius, Franciscus, 1525-1595","Nansius, Franciscus, 1525-1595",1
A6003,"Nansius, Franciscus, 1525-1595","Nansius, Franciscus, 1525?-1595",1
A3870,"Naogeorg, Thomas, 1511-1563","Naogeorg, Thomas, 1511-1563",1
A3870,"Naogeorg, Thomas, 1511-1563","Naogeorg, Thomas, 1511-1563.",1
A3870,"Naogeorg, Thomas, 1511-1563","Naogeorgus, Thomas",1
A3870,"Naogeorg, Thomas, 1511-1563","Naogeorgus‏, Thomas 1508–1563",1
A3870,"Naogeorg, Thomas, 1511-1563","Naogeorgus, Thomas, 1508-1563",1
A3870,"Naogeorg, Thomas, 1511-1563","Naogeorgus, Thomas, 1511-1563",1
A2924,"Di Natale, Francesco","Natale, Francesco",1
A2924,"Di Natale, Francesco","Natale, Francesco Antonio",1
